 1950	1	1	    16515	 0.1	#_48        
 1951	1	1	    18353	 0.1	#_49        
 1952	1	1	    16382	 0.1	#_50        
 1953	1	1	    18792	 0.1	#_51        
 1954	1	1	    18506	 0.1	#_52        
 1955	1	1	    14622	 0.1	#_53        
 1956	1	1	    12437	 0.1	#_54        
 -999	1	1	    15503	 0.1	#_55        
 1957	1	1	    12067	0.05	#_56        
 1958	1	1	    14287	0.05	#_57        
 1959	1	1	    13832	0.05	#_58        
 1960	1	1	    18620	0.05	#_59        
 1961	1	1	    23566	0.05	#_60        
 1962	1	1	    26877	0.05	#_61        
 1963	1	1	    26164	0.05	#_62        
 1964	1	1	    11342	0.05	#_63        
 1965	1	1	    17043	0.05	#_64        
 1966	1	1	    33340	0.05	#_65        
 1967	1	1	    33439	0.05	#_66        
 1968	1	1	    33179	0.05	#_67        
 1969	1	1	    27559	0.05	#_68        
 1970	1	1	    19684	0.05	#_69        
 1971	1	1	    23652	0.05	#_70        
 1972	1	1	    21087	0.05	#_71        
 1973	1	1	    19308	0.05	#_72        
 1974	1	1	    17990	0.05	#_73        
 1975	1	1	    20773	0.05	#_74        
 1976	1	1	    17326	0.05	#_75        
 1977	1	1	    18003	0.05	#_76        
 1978	1	1	    20280	0.05	#_77        
 1979	1	1	    22598	0.05	#_78        
 1980	1	1	    15806	0.05	#_79        
 1981	1	1	    15403	0.05	#_80        
 1982	1	1	    21578	0.05	#_81        
 1983	1	1	    24927	0.05	#_82        
 1984	1	1	    26839	0.05	#_83        
 1985	1	1	    24248	0.05	#_84        
 1986	1	1	    18201	0.05	#_85        
 1987	1	1	    17368	0.05	#_86        
 1988	1	1	    21590	0.05	#_87        
 1989	1	1	    21804	0.05	#_88        
 1990	1	1	    35121	0.05	#_89        
 1991	1	1	    33514	0.05	#_90        
 1992	1	1	    29341	0.05	#_91        
 1993	1	1	    31491	0.05	#_92        
 1994	1	1	    33002	0.05	#_93        
 1995	1	1	    30468	0.05	#_94        
 1996	1	1	    22650	0.05	#_95        
 1997	1	1	    14902	0.05	#_96        
 1998	1	1	    20867	0.05	#_97        
 1999	1	1	    23475	0.05	#_98        
 2000	1	1	    22641	0.05	#_99        
 2001	1	1	    19944	0.05	#_100       
 2002	1	1	15943.622	0.05	#_101       
 2003	1	1	15653.861	0.05	#_102       
 2004	1	1	17932.432	0.05	#_103       
 2005	1	1	15776.826	0.05	#_104       
 2006	1	1	12215.634	0.05	#_105       
 2007	1	1	 14439.12	0.05	#_106       
 2008	1	1	14205.786	0.05	#_107       
 2009	1	1	14282.358	0.05	#_108       
 2010	1	1	12793.498	0.05	#_109       
 2011	1	1	11497.422	0.05	#_110       
 2012	1	1	12210.311	0.05	#_111       
 2013	1	1	13144.552	0.05	#_112       
 2014	1	1	13091.145	0.05	#_113       
 2015	1	1	12919.979	0.05	#_114       
 2016	1	1	14132.795	0.05	#_115       
 2017	1	1	12372.621	0.05	#_116       
 2018	1	1	11192.988	0.05	#_117       
 2019	1	1	 8647.106	0.05	#_118       
 2020	1	1	 8863.819	0.05	#_119       
 2021	1	1	 8238.421	0.05	#_120       
 2022	1	1	 5291.404 0.05	#_121       
 2023	1	1	 4028.978	0.05	#_122
 2024	1	1	 3960.322 0.05	#_122  
 -999	1	4	 10	      0.01	#_123       
 2002	1	4	 3456.972	0.01	#_124       
 2003	1	4	 1902.114	0.01	#_125       
 2004	1	4	 3280.894	0.01	#_126       
 2005	1	4	 1884.663	0.01	#_127       
 2006	1	4	 1985.492	0.01	#_128       
 2007	1	4	 1406.356	0.01	#_129       
 2008	1	4	  896.458	0.01	#_130       
 2009	1	4	 1210.299	0.01	#_131       
 2010	1	4	 2896.309	0.01	#_132       
 2011	1	4	 1863.065	0.01	#_133       
 2012	1	4	 2853.571	0.01	#_134       
 2013	1	4	 2336.124	0.01	#_135       
 2014	1	4	 1948.572	0.01	#_136       
 2015	1	4	 1754.701	0.01	#_137       
 2016	1	4	 1236.644	0.01	#_138       
 2017	1	4	 1325.393	0.01	#_139       
 2018	1	4	 1183.845	0.01	#_140       
 2019	1	4	 1962.487	0.01	#_141       
 2020	1	4	 1471.906	0.01	#_142       
 2021	1	4	  954.931 0.01	#_143       
 2022	1	4	  606.306	0.01	#_144       
 2023	1	4	  386.440 0.01	#_145
 2024	1	4	  395.100 0.01	#_146    
-9999	0	0	        0	   0	#_terminator
#_CPUE_and_surveyabundance_observations
#_Units:  0=numbers; 1=biomass; 2=F; >=30 for special types
#_Errtype:  -1=normal; 0=lognormal; >0=T
#_SD_Report: 0=no sdreport; 1=enable sdreport
#_fleet	units	errtype	SD_report
1	1	0	0	#_Fleet   
2	0	0	0	#_BTS     
3	0	0	0	#_COAST   
4	1	0	0	#_Discards
#
#_CPUE_data
#_year	month	index	obs	se_log	
1990	8	2	15776	0.081	#_1         
1991	8	2	13544	0.078	#_2         
1992	8	2	30152	0.069	#_3         
1993	8	2	17378	0.063	#_4         
1994	8	2	12506	0.064	#_5         
1995	8	2	12989	0.06	#_6         
1996	8	2	9237	0.064	#_7         
1997	8	2	18001	0.066	#_8         
1998	8	2	10138	0.064	#_9         
1999	8	2	11646	0.063	#_10        
2000	8	2	7904	0.068	#_11        
2001	8	2	7872	0.074	#_12        
2002	8	2	7564	0.081	#_13        
2003	8	2	7544	0.07	#_14        
2004	8	2	5077	0.073	#_15        
2005	8	2	5450	0.084	#_16        
2006	8	2	8107	0.076	#_17        
2007	8	2	7355	0.068	#_18        
2008	8	2	7601	0.088	#_19        
2009	8	2	8117	0.08	#_20        
2010	8	2	7428	0.08	#_21        
2011	8	2	9905	0.089	#_22        
2012	8	2	9671	0.066	#_23        
2013	8	2	7565	0.071	#_24        
2014	8	2	11710	0.069	#_25        
2015	8	2	11511	0.067	#_26        
2016	8	2	8367	0.064	#_27        
2017	8	2	13172	0.074	#_28        
2018	8	2	10822	0.08	#_29        
2019	8	2	20151	0.075	#_30        
2020	8	2	14264	0.072	#_31        
2021	8	2	8473	0.076	#_32        
2022	8	2	9958	0.09	#_33        
2023	8	2	11156	0.09	#_34
2024	8	2	9280	0.09	#_34
1990	9	3	6722	0.072	#_35        
1991	9	3	20237	0.078	#_36        
1992	9	3	12439	0.074	#_37        
1993	9	3	9126	0.079	#_38        
1994	9	3	5621	0.074	#_39        
1995	9	3	3798	0.111	#_40        
1996	9	3	9276	0.064	#_41        
1997	9	3	14217	0.08	#_42        
1998	9	3	7463	0.069	#_43        
1999	9	3	8955	0.078	#_44        
2000	9	3	5705	0.073	#_45        
2001	9	3	10586	0.066	#_46        
2002	9	3	8984	0.075	#_47        
2003	8	3	6589	0.079	#_48        
2004	9	3	3561	0.071	#_49        
2005	9	3	6821	0.062	#_50        
2006	9	3	4339	0.068	#_51        
2007	9	3	5496	0.07	#_52        
2008	9	3	4950	0.072	#_53        
2009	9	3	6420	0.064	#_54        
2010	9	3	8594	0.063	#_55        
2011	9	3	5331	0.064	#_56        
2012	9	3	3921	0.074	#_57        
2013	9	3	5739	0.067	#_58        
2014	8	3	4606	0.064	#_59        
2015	9	3	4619	0.066	#_60        
2016	9	3	4504	0.071	#_61        
2017	9	3	5336	0.065	#_62        
2018	9	3	7713	0.067	#_63        
2019	9	3	6877	0.066	#_64        
2020	8	3	6464	0.064	#_65        
2021	8	3	3560	0.075	#_66        
2022	9	3	4752	0.07	#_67        
2023	9	3	3160	0.07	#_68
2024	9	3	5554	0.07	#_68
-9999	0	0	0	0	#_terminator

1 #_N_discard_fleets
#_discard_units (1=same_as_catchunits(bio/num); 2=fraction; 3=numbers)
#_discard_errtype:  >0 for DF of T-dist(read CV below); 0 for normal with CV; -1 for normal with se; -2 for lognormal
#
#_discard_fleet_info
#_fleet	units	errtype
4	1	0	#_Discards
#
#_discard_data
#_year	month	fleet	obs	stderr
 2002	1	4	3456.972	0.2	#_1         
 2003	1	4	1902.114	0.2	#_2         
 2004	1	4	3280.894	0.2	#_3         
 2005	1	4	1884.663	0.2	#_4         
 2006	1	4	1985.492	0.2	#_5         
 2007	1	4	1406.356	0.2	#_6         
 2008	1	4	 896.458	0.2	#_7         
 2009	1	4	1210.299	0.2	#_8         
 2010	1	4	2896.309	0.2	#_9         
 2011	1	4	1863.065	0.2	#_10        
 2012	1	4	2853.571	0.2	#_11        
 2013	1	4	2336.124	0.2	#_12        
 2014	1	4	1948.572	0.2	#_13        
 2015	1	4	1754.701	0.2	#_14        
 2016	1	4	1236.644	0.2	#_15        
 2017	1	4	1325.393	0.2	#_16        
 2018	1	4	1183.845	0.2	#_17        
 2019	1	4	1962.487	0.2	#_18        
 2020	1	4	1471.906	0.2	#_19        
 2021	1	4	  954.931 0.2	#_143       
 2022	1	4	  606.306	0.2	#_144       
 2023	1	4	  386.440 0.2	#_145
 2024	1	4	  395.100 0.2	#_146    
-9999	0	0	       0	  0	#_terminator
#
#_meanbodywt
0 #_use_meanbodywt
 #_DF_for_meanbodywt_T-distribution_like
#
#_population_length_bins
2 # length bin method: 1=use databins; 2=generate from binwidth,min,max below; 3=read vector
2 # binwidth for population size comp
2 # minimum size in the population (lower edge of first bin and size at age 0.00)
70 # maximum size in the population (lower edge of last bin)
1 #_use_lencomp
#
#_len_info
#_mintailcomp	addtocomp	combine_M_F	CompressBins	CompError	ParmSelect	minsamplesize
-1	1e-07	0	0	0	0	0.01	#_Fleet   
-1	1e-07	0	0	0	0	0.01	#_BTS     
-1	1e-07	0	0	0	0	0.01	#_COAST   
-1	1e-07	0	0	0	0	0.01	#_Discards
2 #_N_lbins
#_lbin_vector
5 70 #_lbin_vector
#
#_lencomp
#_X.9999	X0	X0.1	X0.2	X0.3	X0.4	X0.5	X0.6
-9999	0	0	0	0	0	0	0	#_terminator
11 #_N_agebins
#
#_agebin_vector
0 1 2 3 4 5 6 7 8 9 10 #_agebin_vector
#
#_ageing_error
1 #_N_ageerror_definitions
#_age0	age1	age2	age3	age4	age5	age6	age7	age8	age9	age10
 0.5	 1.5	 2.5	 3.5	 4.5	 5.5	 6.5	 7.5	 8.5	 9.5	10.5	#_1
0.16	0.12	0.12	0.24	0.45	0.51	0.49	0.53	0.56	0.59	0.71	#_2
#
#_age_info
#_mintailcomp	addtocomp	combine_M_F	CompressBins	CompError	ParmSelect	minsamplesize
-1	1e-07	0	0	1	1	0.01	#_Fleet   
-1	1e-07	0	0	1	2	0.01	#_BTS     
-1	1e-07	0	3	1	3	0.01	#_COAST   
-1	1e-07	0	3	1	4	0.01	#_Discards
1 #_Lbin_method: 1=poplenbins; 2=datalenbins; 3=lengths
 #_combine males into females at or below this bin number
#_year	month	fleet	sex	part	ageerr	Lbin_lo	Lbin_hi	Nsamp	a0	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10
 1957	7	1	0	0	1	-1	-1	100	      0	      0	  1472	  10556	  13150	    3913	  3041	  6780	   1803	    529	  6541	#_1         
 1958	7	1	0	0	1	-1	-1	100	      0	      0	  1863	   8482	  14240	    9547	  3501	  3023	   4461	   2264	  6590	#_2         
 1959	7	1	0	0	1	-1	-1	100	      0	      0	  3694	  12139	  10499	    9060	  5823	  1217	   2044	   2598	  5668	#_3         
 1960	7	1	0	0	1	-1	-1	100	      0	      0	 11965	  14043	  16691	    9248	  8313	  4815	   1583	   1049	  7851	#_4         
 1961	7	1	0	0	1	-1	-1	100	      0	      0	   972	  50470	  19403	   12574	  4760	  3998	   4338	    847	  7355	#_5         
 1962	7	1	0	0	1	-1	-1	100	      0	      0	  1584	   6173	  58836	   15254	 10478	  4797	   4087	   2074	  7450	#_6         
 1963	7	1	0	0	1	-1	-1	100	      0	      0	   670	   8271	   8485	   45823	  8420	  6603	   2403	   3365	  8316	#_7         
 1964	7	1	0	0	1	-1	-1	100	      0	     53	   150	   2041	   5518	    3680	 16749	  3020	   1749	    790	  2913	#_8         
 1965	7	1	0	0	1	-1	-1	100	      0	      0	 45180	   1045	   1534	    4798	  2381	 11990	   1494	   1463	  3077	#_9         
 1966	7	1	0	0	1	-1	-1	100	      0	      0	 12145	 132170	    979	    1168	  3649	   736	   6255	    694	  2424	#_10        
 1967	7	1	0	0	1	-1	-1	100	      0	      0	  3769	  26260	  87039	    1998	   548	  1962	    777	   5160	  2978	#_11        
 1968	7	1	0	0	1	-1	-1	100	      0	   1034	 17093	  13852	  24894	   48417	   461	   244	   1639	    323	  6502	#_12        
 1969	7	1	0	0	1	-1	-1	100	      0	    404	 24404	  21884	   5433	   12638	 25646	   338	    249	   1214	  5379	#_13        
 1970	7	1	0	0	1	-1	-1	100	      0	   1299	  6141	  25996	   8236	    1784	  3231	 11961	    246	    140	  5234	#_14        
 1971	7	1	0	0	1	-1	-1	100	      0	    425	 33765	  14596	  12909	    4538	  1459	  2355	   7300	    194	  4649	#_15        
 1972	7	1	0	0	1	-1	-1	100	      0	    354	  7511	  36356	   6997	    4911	  1548	   517	   1218	   4654	  2772	#_16        
 1973	7	1	0	0	1	-1	-1	100	      0	    716	 12459	  13025	  16493	    4101	  2368	  1013	    779	   1241	  5899	#_17        
 1974	7	1	0	0	1	-1	-1	100	      0	    100	 15171	  21248	   5412	    6965	  1896	  1563	    649	    396	  4750	#_18        
 1975	7	1	0	0	1	-1	-1	100	      0	    267	 23193	  28833	  11839	    2110	  3870	   798	    916	    513	  3481	#_19        
 1976	7	1	0	0	1	-1	-1	100	      0	   1064	  3619	  28571	  14316	    4923	   987	  1950	    562	    434	  2721	#_20        
 1977	7	1	0	0	1	-1	-1	100	      0	   1780	 22747	  12299	  15593	    7580	  1812	   325	   1133	    261	  2155	#_21        
 1978	7	1	0	0	1	-1	-1	100	      0	     27	 24921	  29163	   6102	    6610	  4231	  1730	    608	    643	  1595	#_22        
 1979	7	1	0	0	1	-1	-1	100	      0	      9	  8280	  41681	  16259	    3033	  3262	  1769	    826	    244	  1546	#_23        
 1980	7	1	0	0	1	-1	-1	100	      0	    650	  1233	  12762	  18138	    7444	  1479	  2241	   1437	    374	  1227	#_24        
 1981	7	1	0	0	1	-1	-1	100	      0	    434	 29983	   3344	   7046	    8439	  3757	   973	    909	    786	   932	#_25        
 1982	7	1	0	0	1	-1	-1	100	      0	   2697	 26799	  46375	   1868	    3584	  4855	  1701	    623	    613	  1295	#_26        
 1983	7	1	0	0	1	-1	-1	100	      0	    391	 34545	  41551	  21273	     626	  1383	  1958	    982	    388	  1181	#_27        
 1984	7	1	0	0	1	-1	-1	100	      0	    192	 30839	  44081	  22631	    8821	   744	   857	   1047	    526	   897	#_28        
 1985	7	1	0	0	1	-1	-1	100	      0	    163	 16449	  42773	  20079	    9307	  3520	   207	    375	    631	   965	#_29        
 1986	7	1	0	0	1	-1	-1	100	      0	    372	  9304	  18381	  17591	    7698	  5480	  2256	    109	    281	  1671	#_30        
 1987	7	1	0	0	1	-1	-1	100	      0	     93	 28896	  21927	   8851	    6477	  3102	  1559	    898	     81	   690	#_31        
 1988	7	1	0	0	1	-1	-1	100	      0	     10	 13206	  47135	  15217	    4377	  3878	  1549	    890	    523	   317	#_32        
 1989	7	1	0	0	1	-1	-1	100	      0	    115	 45652	  17973	  22295	    4551	  1627	  1414	    637	    451	   459	#_33        
 1990	7	1	0	0	1	-1	-1	100	      0	    854	 11816	 103380	   9667	    9099	  3315	  1032	   1186	    548	   837	#_34        
 1991	7	1	0	0	1	-1	-1	100	      0	    118	 12938	  24985	  76580	    6609	  3612	  1706	    707	    718	  1072	#_35        
 1992	7	1	0	0	1	-1	-1	100	      0	    965	  6730	  43713	  15961	   37745	  2440	  2995	    730	    393	  1163	#_36        
 1993	7	1	0	0	1	-1	-1	100	      0	     53	 49870	  16575	  31047	   13709	 23758	  1472	   1170	    456	   833	#_37        
 1994	7	1	0	0	1	-1	-1	100	      0	    709	  7710	  86349	  13387	   18513	  5642	 11174	    458	    905	   897	#_38        
 1995	7	1	0	0	1	-1	-1	100	      0	   4766	 12674	  16700	  68073	    6262	  7254	  1981	   5971	    293	   665	#_39        
 1996	7	1	0	0	1	-1	-1	100	      0	    170	 18609	  16005	  16770	   26946	  3814	  4725	    932	   3267	   976	#_40        
 1997	7	1	0	0	1	-1	-1	100	      0	   1574	  5987	  23418	   7253	    5058	 12667	  1189	   2303	    330	  1672	#_41        
 1998	7	1	0	0	1	-1	-1	100	      0	    242	 56162	  15011	  14806	    3466	  1924	  4727	    787	   1022	   838	#_42        
 1999	7	1	0	0	1	-1	-1	100	      0	    284	 15601	  71730	   8103	    6049	  1200	   657	   1964	    328	   804	#_43        
 2000	7	1	0	0	1	-1	-1	100	      0	   2329	 14929	  32425	  42394	    3257	  2453	   796	    431	    922	   708	#_44        
 2001	7	1	0	0	1	-1	-1	100	      0	    857	 25045	  20925	  19260	   16211	  1383	   808	    266	    163	   701	#_45        
 2002	7	1	0	0	1	-1	-1	100	      0	   1098	 10963	  31237	  10090	    7017	  6064	   599	    470	     86	   291	#_46        
 2003	7	1	0	0	1	-1	-1	100	      0	    849	 29423	  13902	  13746	    4654	  3335	  2442	    322	     90	   450	#_47        
 2004	7	1	0	0	1	-1	-1	100	      0	    255	 14911	  45860	   8245	    7007	  2100	   872	    860	    339	   538	#_48        
 2005	7	1	0	0	1	-1	-1	100	      0	   1182	  7014	  22271	  28499	    3831	  3781	  1325	    566	    683	   336	#_49        
 2006	7	1	0	0	1	-1	-1	100	      0	   4675	  9741	  11480	  10343	   11944	  1429	  1592	    773	    380	   496	#_50        
 2007	7	1	0	0	1	-1	-1	100	      0	    298	 39680	   9713	   6275	    5578	  4819	   715	    645	    432	   446	#_51        
 2008	7	1	0	0	1	-1	-1	100	      0	   2344	  6827	  37763	   6076	    2889	  2262	  2328	    343	    363	   410	#_52        
 2009	7	1	0	0	1	-1	-1	100	      0	   1655	 11588	  11403	  25748	    3249	  1695	  1539	   1475	    256	   832	#_53        
 2010	7	1	0	0	1	-1	-1	100	      0	    424	 11809	  13979	   8158	   13588	  1884	  1092	    803	   1140	   993	#_54        
 2011	7	1	0	0	1	-1	-1	100	      0	      6	 12121	  19959	   8758	    5028	  6364	  1020	    459	    317	   893	#_55        
 2012	7	1	0	0	1	-1	-1	100	      0	      0	  6665	  27450	  10878	    4501	  1930	  3956	    589	    261	  1067	#_56        
 2013	7	1	0	0	1	-1	-1	100	      0	      0	  2480	  25770	  19556	    5896	  2316	  1630	   1748	    335	  1114	#_57        
 2014	7	1	0	0	1	-1	-1	100	      0	    452	  8025	   6713	  21576	   11343	  3118	  1830	    806	    880	   990	#_58        
 2015	7	1	0	0	1	-1	-1	100	      0	    212	 10703	  15618	   4789	   14299	  6187	  1629	    652	    513	   904	#_59        
 2016	7	1	0	0	1	-1	-1	100	      0	    120	  6256	  24006	  11386	    4704	  8894	  4523	    904	    322	  1143	#_60        
 2017	7	1	0	0	1	-1	-1	100	      0	    273	  4917	  16263	  15816	    5827	  2044	  3812	   1949	    488	   565	#_61        
 2018	7	1	0	0	1	-1	-1	100	      0	    375	 11836	   9255	  11696	    9935	  3751	   991	   1835	    773	   386	#_62        
 2019	7	1	0	0	1	-1	-1	100	      0	    457	  6366	  15708	   6220	    5030	  4659	  1544	    695	   1630	   423	#_63        
 2020	7	1	0	0	1	-1	-1	100	      0	    131	 17752	   9891	  10600	    2684	  2231	  1442	    596	    158	  1301	#_64        
 2021	7	1	0	0	1	-1	-1	100	      0	    340	  2293	  24628	   7587	    4415	  1104	   687	    704	    225	   127	#_65        
 2022	7	1	0	0	1	-1	-1	100	      0	    291	  3043	   2568	  13061	    2563	  1860	   629	    337	    250	    85	#_66        
 2023	7	1	0	0	1	-1	-1	100	      0	   1341	  3975	   3486	   1455	    4910	  1062	   696	    163	    123	   147	#_67
 2024	7	1	0	0	1	-1	-1	100	      0	    242	  5870	   4869	   2366	     688	  2413	   626	    291	     77	    96	#_68
 
 2002	7	4	0	0	1	-1	-1	100	      0	  10963	 21132	   8807	   1750	     463	     0	     0	      0	      0	     0	#_68        
 2003	7	4	0	0	1	-1	-1	100	      0	    535	 15951	   2063	    418	      47	    39	     9	      0	      0	     0	#_69        
 2004	7	4	0	0	1	-1	-1	100	      0	   4314	 19030	  11369	   2522	     758	    17	     0	      0	      0	     0	#_70        
 2005	7	4	0	0	1	-1	-1	100	      0	   3584	  8486	   6950	   1796	     540	    77	    27	      0	      0	     0	#_71        
 2006	7	4	0	0	1	-1	-1	100	      0	   5091	 10907	   5018	   1192	     362	    44	    30	     12	      0	     0	#_72        
 2007	7	4	0	0	1	-1	-1	100	      0	   4774	  8366	   4810	    998	     341	    80	     6	      1	      1	     0	#_73        
 2008	7	4	0	0	1	-1	-1	100	      0	   1939	  4516	   2703	    576	     170	    15	    10	      0	      0	     0	#_74        
 2009	7	4	0	0	1	-1	-1	100	      0	   3238	  5606	    861	   1499	     289	    48	    21	      0	      0	     0	#_75        
 2010	7	4	0	0	1	-1	-1	100	      0	   5631	 11875	   8945	   1954	    2442	   111	  1623	     21	     76	     0	#_76        
 2011	7	4	0	0	1	-1	-1	100	      0	   3581	 13750	   3658	   1550	     105	    96	     2	      0	      0	     0	#_77        
 2012	7	4	0	0	1	-1	-1	100	      0	   1198	 22305	  10458	    915	     239	    49	    15	      0	      8	     0	#_78        
 2013	7	4	0	0	1	-1	-1	100	      0	   4587	  6387	  14095	   3975	     326	    64	    14	      1	      0	     0	#_79        
 2014	7	4	0	0	1	-1	-1	100	      0	  20638	  6959	   2746	   4023	    1556	   256	   229	      7	      0	     0	#_80        
 2015	7	4	0	0	1	-1	-1	100	      0	   5013	  8777	   3890	   1976	    1545	   372	    15	     49	      8	     1	#_81        
 2016	7	4	0	0	1	-1	-1	100	      0	   4309	  5327	   5286	   1466	     297	   567	   248	      3	      0	     0	#_82        
 2017	7	4	0	0	1	-1	-1	100	      0	   5734	  4462	   3968	   2949	     494	    88	   368	    143	      0	     0	#_83        
 2018	7	4	0	0	1	-1	-1	100	      0	   2850	  8791	   1858	   1588	    1267	   116	    16	    141	     39	     0	#_84        
 2019	7	4	0	0	1	-1	-1	100	      0	  12178	  8530	   5641	   1469	     819	   820	   249	     20	     84	     1	#_85        
 2020	7	4	0	0	1	-1	-1	100	      0	   2531	 13753	   2270	   1251	     337	    74	    66	     13	      6	     0	#_86        
 2021	7	4	0	0	1	-1	-1	100	      0	   2375	  1528	   5807	    924	     395	    39	     9	     20	      6	     0	#_87        
 2022	7	4	0	0	1	-1	-1	100	      0	   1401	  2601	    711	   2219	     296	   215	    26	     31	     25	     0	#_88        
 2023	7	4	0	0	1	-1	-1	100	      0	   1315	  1719	    632	    175	     598	    89	     4	      0	      8	     0	#_89
 2024	7	4	0	0	1	-1	-1	100	      0	   1188	  2155	    720	     95	      23	   104	    16	      1	      1	     0	#_90

1990	8	2	0	0	1	-1	-1	116	378.8	5457	4070	5093	447.7	207.4	80.77	12.33	8.871	10.96	8.608	#_90        
1991	8	2	0	0	1	-1	-1	114	1209	3846	4862	1169	2183	123.1	67.35	22.85	13.56	19.68	26.89	#_91        
1992	8	2	0	0	1	-1	-1	100	310.8	22470	1834	2629	925.1	1858	41.85	65.51	7.251	5.527	9.216	#_92        
1993	8	2	0	0	1	-1	-1	151	220.2	5301	9480	571	    777.8	358.9	576.8	15.15	29.1	14	    34.49	#_93        
1994	8	2	0	0	1	-1	-1	140	599.9	6009	1460	3640	87.22	335.2	74.37	271.8	10.2	5.57	12.72	#_94        
1995	8	2	0	0	1	-1	-1	169	537.4	6043	2304	1320	1885	320.8	287.8	69.29	186.3	16.85	18.26	#_95        
1996	8	2	0	0	1	-1	-1	148	82.21	2147	3151	850.8	809.9	1017	472.1	378.1	74.09	170.8	83.57	#_96        
1997	8	2	0	0	1	-1	-1	201	346.7	13850	1962	866.6	306.1	233	    224	    111.5	43.42	32.66	28.23	#_97        
1998	8	2	0	0	1	-1	-1	194	158.2	3155	5363	538.7	379.5	135.6	104.9	167	    72.74	13.41	50.01	#_98        
1999	8	2	0	0	1	-1	-1	219	503.6	5109	2331	2476	404.6	360.2	72.11	29.3	166.5	72.22	122.4	#_99        
2000	8	2	0	0	1	-1	-1	183	161.2	3951	1919	808.2	708.3	169.3	50.55	17.1	11.09	69.68	38.36	#_100       
2001	8	2	0	0	1	-1	-1	200	273.4	2267	3116	1108	484.4	416	    85.59	45.61	15.31	5.17	55.19	#_101       
2002	8	2	0	0	1	-1	-1	209	319.9	4126	1163	872.6	559.3	140.4	221.4	51.01	13.78	14.7	81.36	#_102       
2003	8	2	0	0	1	-1	-1	209	237.2	3044	2920	466.5	433.7	202.8	48.16	130.5	17.22	23.94	20.19	#_103       
2004	8	2	0	0	1	-1	-1	299	167.6	1663	1604	1131	204.3	206.6	31.46	37.72	5.845	8.889	16.5	#_104       
2005	8	2	0	0	1	-1	-1	261	471.1	1888	1319	576.9	728.8	119.1	171.9	85.72	12.13	17.86	58.88	#_105       
2006	8	2	0	0	1	-1	-1	217	156.8	5159	1436	359.3	396.7	351.1	64.38	83.91	47.53	6.435	46.46	#_106       
2007	8	2	0	0	1	-1	-1	276	309.5	1959	3737	548.7	184.2	216.3	254.4	44.92	49.87	26.62	25.3	#_107       
